aaaf 硬碰硬
xlnp 可汗
xlnw 可能
xlnw 可沒
xlol 可靠
xlou 訓練
xlpg 設置
xlpg 歌劇
xlpg 設障
xlpg 誤置
xlph 設防
xlph 誤餐
xlpn 設限
xlqb 哥弟
xlqb 訊號燈
xlqd 説三道四
xlqd 可逆
xlqd 可塑
xlqd 說三道四
xlqi 誤導
xlqi 誤差
xlqi 訓導
xlqj 可曾
xlqj 誤判
xlqo 歌迷
xlqw 可燃
xlqw 可着
xlrd 可怕
xlre 可人
xlrf 誤會
xlrf 歌后
xlri 可心
xlrk 訓斥
xlrk 訓令
xlrn 可恨
xlrq 可憐
xlrq 可憎
xlrs 可惜
xlsf 歌帶
xlsh 歌藝
xlsh 可著
xlsi 設若
xlsl 可觀
xlsl 可賀
xlsu 誤殺
xlsw 可敬
xlsy 誤用
xlsy 可用
xlto 可鑽
xluf 歌本
xluh 可欺
xluj 可疑
xluj 設疑
xlur 可悲
xlur 誤入
xluu 可比
xluw 設想
xluw 誤期
xluw 可想
xluy 諷刺
xlvn 可畏
xlvp 設點
xlvp 誤點
xlvv 可當
xlwj 可見
xlww 誤删
xlxb 歌訣
xlxb 歌誦
xlxd 可口可樂
xlxd 言聽計從
xlxe 歌謡
xlxg 設計
xlxh 可讀
xlxh 誤讀
xlxj 訓詁
xlxk 訓誡
xlxk 歌詠
xlxl 哥哥
xlxl 可可
xlxm 訓話
xlxm 誤認
xlxo 可變
xlxq 歌譜
xlxr 誤診
xlxt 歌詞
xlxu 諷諫
xlxv 可謂
xlxw 歌謠
xlxw 可調
xlxy 可言
xlyc 可要
xlyf 譚嗣同
xlyi 切中要害
xlym 誤刪
xlys 歌曲
xmac 切齒
xmac 切碎
xmaq 切磋
xmau 這麽些
xmau 這麼些
xmbb 誘發
xmbe 誘引
xmbj 計程車
xmbk 話費
xmbr 認輸
xmca 骨瘦如柴
xmcc 誘姦
xmdd 認出
xmdf 切開
xmdj 認得
xmdl 切圖
xmdo 誘因
xmdo 誘迫
xmdp 切片
xmef 誘使
xmeg 認作
xmei 變廢爲寶
xmej 諱疾忌醫
xmek 認爲
xmem 切面
xmer 切忌
xmes 誘供
xmfh 切換
xmfl 認捐
xmfl 誘拐
xmfl 誘逼
xmfp 切掉
xmfy 誘捕
xmgj 話音
xmgj 切音
xmgk 認栽
xmgu 認親
xmgw 認真
xmgy 話筒
xmhc 課程表
xmhd 切塊
xmhn 切去
xmia 切實
xmib 切割
xmif 認定
xmik 認字
xmis 切身
xmjf 話題
xmjf 切題
xmjl 認知
xmjv 話匣
xmjw 認明
xmke 認了
xmkg 話務
xmki 變廢為寶
xmkk 認為
xmkl 誘惑
xmkl 誘餌
xmkm 切分
xmkt 切成
xmle 切中
xmll 話單
xmls 話别
xmlv 切口
xmlw 話別
xmmd 切刀
xmmm 頂刮刮
xmmq 話癆
xmne 認準
xmne 謬種流傳
xmnh 認清
xmnh 切法
xmnn 切斷
xmod 切線
xmok 切紙
xmoo 切絲
xmop 可乘之隙
xmou 可乘之機
xmov 切細
xmow 切削
xmpg 話劇
xmpr 切除
xmpt 誘降
xmpu 認罪
xmpv 切膚
xmpx 認罰
xmqi 誘導
xmqo 認養
xmqq 切糕
xmra 認命
xmrc 誘騙
xmre 誘人
xmrh 切合
xmrk 詔令
xmrk 認領
xmro 切近
xmrp 語重心長
xmse 切花
xmse 話舊
xmse 切菜
xmsi 話茬
xmsj 切莫
xmsn 詭秘莫測
xmss 誘脅
xmsu 誘殺
xmts 認錯
xmtt 話鋒
xmuf 話本
xmuf 話柄
xmug 話梅
xmuq 這麽樣
xmuq 這麼樣
xmur 切入
xmvh 詔書
xmvp 切點
xmvv 切當
xmwd 切勿
xmwg 切腹
xmwk 切盼
xmwk 切脉
xmwl 認股
xmwp 認賬
xmwr 切脈
xmws 認購
xmxb 認證
xmxe 切記
xmxf 話語
xmxg 認識
xmxk 話說
xmxl 認可
xmxm 切切
xmxo 切變
xmxo 誘變
xmxq 話説
xmxr 切診
xmxx 切下
xmyc 切要
xmyf 認同
xmyr 切肉
xnck 過河卒子
xnfo 這幾天
xnfu 過河拆橋
xngj 這幾年
xngj 請注意
xngm 譏笑
xngu 歌台舞榭
xngv 變幻無常
xnla 過濾嘴
xnlg 譏嘲
xnll 過濾器
xnll 變流器
xnnx 七台河
xnov 過江之鯽
xnqi 下水道
xnrf 可能會
xnri 下決心
xnro 可能性
xnse 下酒菜
xnsn 變幻莫測
xnuu 講清楚
xnuw 過渡期
xnxg 體溫計
xnxg 體温計
xnxl 譏諷
xoac 過磅
xoaf 過硬
xoaj 變壓
xoam 戀母
xoao 變頻
xoat 過路
xoat 彎路
xoau 這些
xobf 這輛
xobh 這屆
xobn 過強
xobo 誅連
xobp 誇張
xobp 這張
xobq 這層
xobr 這輪
xobs 變通
xobt 變局
xobw 彎眉
xoce 過夜
xocg 過高
xoch 過户
xock 變好
xock 過好
xoco 這就
xocv 這裏
xocv 這裡
xodb 鑾輿
xodd 這兒
xodd 讚譽
xodd 過譽
xodf 變徑
xodh 過街
xodh 變裝
xodh 過戶
xodj 變得
xodj 過得
xodj 這得
xodk 過往
xodl 這般
xodl 過問
xodl 這回
xodl 變回
xodl 變盤
xodm 過門
xodn 過後
xodn 過關
xodp 譯製片
xodp 這片
xodw 誇獎
xodw 誇奬
xodw 過奬
xodw 這將
xodw 過獎
xoeb 這隻
xoed 這個
xoee 這條
xoee 這雙
xoee 評先選優
xoeg 這位
xoeg 變作
xoeg 變位
xoeg 過億
xoeh 戀愛
xoeh 蠻像
xoek 變爲
xoek 過低
xoek 這份
xoel 讚佩
xoel 這段
xoem 這面
xoeo 這件
xoep 誅仙
xoeq 變焦
xoes 體制改革
xoeu 變化
xoeu 體制化
xoey 變價
xofh 變換
xofi 這一
xofj 讚揚
xofj 變更
xofl 過頭
xofl 蠻勁
xofl 彎頭
xofl 這頭
xofl 過勁
xofl 這副
xofm 過招
xofm 這招
xofo 變天
xofo 這天
xofs 變形
xofs 過手
xofu 這批
xoga 過敏
xogc 這篇
xogd 過節
xogd 變節
xogg 變産
xogh 言之無文
xogi 彎管
xogj 過年
xogj 蠻幹
xogj 過意
xogj 變音
xogk 過載
xogl 這部
xogo 過失
xogo 言之無物
xogq 過氣
xogq 這番
xogs 計生辦
xogv 這筆
xogv 變節
xogv 過節
xoha 變產
xohc 變壞
xohd 這塊
xohe 變色
xohg 過境
xohh 過多
xohh 變卦
xohh 這幫
xohj 過場
xohj 訓練場
xohj 這款
xohj 這場
xohk 過熱
xohk 過久
xohk 欒城
xohk 蠻久
xohl 調制解調器
xohl 這臺
xohn 過去
xohp 變賣
xohr 過於
xohs 彎角
xohu 變老
xohv 過急
xoia 這項
xoif 言之有據
xoif 過完
xoig 戀家
xoig 這家
xoih 訓練有素
xoih 這次
xoii 這邊
xoii 戀空
xoij 言之有理
xoij 這宗
xoik 過猛
xoio 言之有物
xoir 變冷
xois 變身
xois 這身
xois 過寬
xoit 過客
xojb 過緊
xojd 過晌
xoje 變暖
xoje 這也
xojf 過量
xojf 變量
xojf 這是
xojf 過短
xojh 過時
xojh 這時
xojj 彎矩
xojo 變星
xojq 訓練班
xojr 過生日
xojt 變故
xoju 這顆
xoju 這夥
xojw 變現
xojw 變易
xojz 過早
xoke 過了
xokg 誇飾
xokg 這才
xokj 言之成理
xokk 變為
xokl 這事
xokm 過分
xokn 讚頌
xokt 變成
xokt 過盛
xokz 彎子
xokz 蠻子
xolc 欒川
xold 這叫
xole 這匹
xolf 鸞鳳
xolf 蠻風
xolg 變數
xolg 過數
xoll 戀戰
xoln 變味
xolv 誇口
xolv 這口
xomd 彎刀
xome 過稱
xomg 這麽
xoml 過程
xomm 變種
xomm 這種
xomn 這麼
xomp 過癮
xomp 過秤
xomq 過剩
xoms 過度
xoms 彎度
xomu 這廝
xomu 這廂
xomv 變動
xomv 過重
xonc 變涼
xond 過激
xong 過海
xonh 變法
xoni 過江
xonk 誅滅
xonl 這台
xonm 過渡
xonm 過活
xonp 過濾
xons 過水
xont 變幻
xonw 變態
xonx 過河
xoob 蠻夷
xood 誇大
xood 過大
xood 變大
xooe 過級
xoof 變奏
xoog 過少
xoog 變少
xooi 攣縮
xool 誇耀
xoom 蠻纏
xoon 過繼
xoon 蠻牛
xoop 這套
xoos 孿生
xoov 過細
xoox 變小
xoox 過小
xopb 變陣
xopc 過長
xopc 變長
xopf 這幅
xopf 這還
xopo 過隙
xopv 過慮
xoqh 過火
xoqi 過道
xoqi 彎道
xoqi 這類
xoqi 這道
xoqi 變差
xoqj 過半
xoqo 讚美
xoqq 過勞
xoqq 訓練營
xorb 過快
xorb 蠻快
xord 謹小慎微
xore 戀人
xore 過人
xore 這人
xorf 這會
xorf 蠻兵
xorh 戀情
xori 變心
xori 過心
xori 誅心
xoro 變性
xoro 可靠性
xorr 變質
xose 戀舊
xosf 讚歎
xosg 變革
xosh 蠻荒
xosi 過世
xosl 蠻力
xosl 鑾駕
xosu 誅殺
xoti 過冬
xotr 鑾鈴
xots 過錯
xotw 彎鉤
xotw 彎鈎
xoue 過甚
xoue 誇大其辭
xouf 這本
xouk 戀棧
xoul 過來
xoul 變速
xoum 過橋
xouo 這樁
xouq 這樣
xouq 變樣
xous 蠻橫
xous 戀上
xout 這枚
xouu 言之鑿鑿
xouw 變相
xouw 過期
xoux 誇大其詞
xovg 這群
xovg 這羣
xovh 過堂
xovh 變黑
xovp 這點
xovq 體大思精
xovs 變異
xovv 過當
xovv 誅戮
xovw 讚賞
xowl 這句
xowl 這股
xowm 過目
xown 過眼
xowp 過賬
xowr 變臉
xowu 過膝
xowy 彎腰
xowy 彎月
xoxf 讚語
xoxg 讚許
xoxk 誇說
xoxl 讚歌
xoxl 戀歌
xoxl 這可
xoxm 説大話
xoxm 這話
xoxm 說大話
xoxo 誇讚
xoxo 過彎
xoxq 過謙
xoxq 誇説
xoxs 言之諄諄聽之藐藐
xoxw 變調
xoxx 這下
xoxx 彎下
xoxx 言之諄諄
xoxy 變體
xoyb 過電
xoyb 變電
xoyc 這要
xoyl 蠻靈
xoyo 變遷
xoys 彎曲
xoys 戀曲
xpar 譯碼
xpbl 評彈
xpdd 評出
xpdd 譯出
xpdk 評閱
xpdl 訃聞
xpdq 評閲
xpdw 評奬
xpdw 評獎
xpea 評優
xpeb 評傳
xpee 評選
xpeg 譯作
xpej 評估
xpek 評爲
xpek 譯爲
xpet 評改
xpey 評價
xpgj 譯音
xpgm 訕笑
xpgv 譯筆
xphc 這山望着那山高
xphc 這山望著那山高
xphe 譯文
xphe 訃文
xphj 譯者
xphk 評教
xphl 譯名
xphp 調虎離山
xphx 談虎色變
xpif 評定
xpig 評審
xpig 評工
xpjv 評理
xpkk 譯為
xpkk 評為
xpkm 評分
xpkt 譯成
xplg 評職
xpli 譁眾取寵
xpll 護膚品
xpll 變阻器
xplw 譯員
xpmc 評委
xpmc 譯稿
xpme 謔稱
xpnh 變戲法
xpnn 評斷
xpnw 評測
xpoe 評級
xpol 訃告
xpom 切膚之痛
xpoy 譯製
xppf 評戲
xppg 評劇
xppi 歌劇院
xpqj 評判
xpqj 説長道短
xpqj 說長道短
xpqo 評卷
xprk 評介
xpsh 譯著
xpuf 譯本
xpuk 評述
xpuk 譯述
xpur 評析
xpuu 評比
xpuy 評標
xpvh 評書
xpvp 評點
xpxf 評語
xpxk 譯註
xpxk 評註
xpxk 評說
xpxq 評議
xpxq 評説
xpxr 評論
xpxr 謙虚謹慎
xpxr 謙虛謹慎
xqab 説破
xqau 説些
xqau 説不
xqbs 説通
xqce 下半夜
xqcj 説她
xqck 説好
xqcm 談到
xqcm 説到
xqcs 説媒
xqdb 謎團
xqdb 説白
xqdd 説出
xqdd 談出
xqdf 説開
xqdg 謙卑
xqdj 説得
xqds 譜牒
xqdy 談興
xqeb 説辭
xqec 談妥
xqed 説個
xqeh 説你
xqej 説他
xqek 談及
xqem 謎面
xqes 詳備
xqex 談何
xqey 議價
xqfa 議政
xqfo 談天
xqgf 説我
xqgj 下半年
xqgm 説笑
xqgm 談笑
xqgo 譜系
xqgq 詳悉
xqgu 説親
xqhb 説聲
xqhc 譜表
xqhe 説起
xqhe 談起
xqhe 説文
xqhg 下半旗
xqhj 下半場
xqhk 説教
xqhs 詳解
xqia 詳實
xqia 説項
xqic 議案
xqic 謎案
xqid 譜寫
xqif 議定
xqif 説完
xqig 詳審
xqih 談資
xqij 説穿
xqir 詳密
xqit 説客
xqjf 議題
xqjf 説是
xqjf 謎題
xqjv 説理
xqjv 講道理
xqjw 説明
xqke 説了
xqkg 謙遜
xqkl 議事
xqkl 説事
xqkt 説成
xqkz 譜子
xqla 謙順
xqld 謚號
xqld 譜號
xqle 説吧
xqle 説中
xqlh 談吐
xqlj 説唱
xqlw 議員
xqme 謙稱
xqmk 謎底
xqml 議程
xqml 議和
xqml 謙和
xqms 議席
xqmv 説動
xqmy 蠻煙瘴雨
xqnb 議決
xqnh 説法
xqnh 説清
xqnh 談清
xqor 説給
xqov 詳細
xqpc 議長
xqpd 謙虛
xqpf 説戲
xqpf 譾陋
xqpi 議院
xqpn 説罷
xqpu 謙虚
xqpu 詳陳
xqqi 説道
xqqj 談判
xqqw 説着
xqrf 議會
xqrf 談會
xqrh 説情
xqrh 詳情
xqri 談心
xqro 可塑性
xqro 可燃性
xqsk 謙恭
xqsl 詳加
xqts 説錯
xqtt 談鋒
xquj 詳查
xquk 詳述
xqul 説來
xqvf 詳盡
xqvh 説書
xqvp 説點
xqvt 詳略
xqwa 説服
xqwj 詳見
xqws 議購
xqxc 謙讓
xqxf 謎語
xqxh 讚美詩
xqxj 説課
xqxk 謙誠
xqxk 談說
xqxm 説話
xqxm 談話
xqxo 説過
xqxo 談過
xqxq 詳談
xqxq 談談
xqxq 説説
xqxq 談説
xqxr 議論
xqxr 談論
xqxs 説謊
xqys 譜曲
xrad 訴願
xrae 誨人不倦
xrbk 診費
xrcg 可心如意
xrck 七情六慾
xrcq 討人嫌
xrcq 論敵
xrcz 訴至
xrdd 這會兒
xrdh 論衡
xrdi 訴狀
xrdr 診所
xree 可憐巴巴
xrej 言必信行必果
xrek 論及
xrev 論爭
xrfn 訴求
xrfp 論據
xrfr 可憐天下父母心
xrfs 下馬看花
xrgq 詮釋
xrgx 論辯
xrhc 論壇
xrhe 論文
xrhh 訴冤
xrhr 識途老馬
xric 診室
xrif 言必有據
xrig 記憶猶新
xrig 誠心實意
xril 言必有中
xris 論功
xrjf 論題
xrjv 論理
xrkf 下馬威
xrkk 可憐兮兮
xrkq 誤人子弟
xrld 調兵遣將
xrll 論戰
xrll 詬駡
xrll 試驗品
xrme 言必稱
xrme 訴稱
xrmf 詬病
xrmo 診療
xrnn 診斷
xrnn 論斷
xrnn 診治
xrob 讖緯
xroy 議會制
xrpr 詬罵
xrpt 論處
xrqi 論道
xrrm 論劍
xrsf 論難
xrsh 論著
xrsh 論藝
xrsj 訴苦
xrsl 記憶力
xruf 下必甚焉
xruh 下情上達
xruh 言近旨遠
xruj 診查
xruk 論述
xruk 訴述
xruq 論叢
xrus 訴權
xrvg 詩情畫意
xrvo 訴累
xrvp 論點
xrvt 試驗田
xrvv 可憐蟲
xrwk 診脉
xrwr 診脈
xrxb 論證
xrxe 談情説愛
xrxe 談情說愛
xrxe 記憶體條
xrxf 論語
xrxg 誠心誠意
xrxh 訴諸
xrxi 誠惶誠恐
xrxk 訴訟
xrxk 詮註
xrxk 訴說
xrxk 論說
xrxq 訴説
xrxq 論説
xrxu 記憶體卡
xrxw 論調
xrxy 記憶體
xsae 讚歎不已
xsaj 下落不明
xsbl 護壁
xscl 諸葛亮
xscm 講到
xscn 諱莫如深
xscw 護肩
xsdb 護衛
xsdb 護衞
xsdc 護航
xsdd 話茬兒
xsdd 講出
xsdf 講師
xsdj 講得
xsdm 語驚四座
xsdr 試用版
xsds 講學
xseb 髒亂
xsei 護佑
xsek 護住
xsem 謀面
xsey 講價
xsfe 講授
xsfh 護持
xsfn 謀求
xsfn 講求
xsfs 護手
xsge 護符
xsgm 譁笑
xsgm 講笑
xsgw 謀算
xshb 護坡
xshc 講壇
xshe 講起
xshh 護封
xshl 講臺
xshq 謊報
xshq 諜報
xshs 護士
xshs 講解
xshs 謀士
xsht 髒土
xsib 謀害
xsic 講究
xsif 講完
xsif 謀定
xsig 護工
xsik 髒字
xsik 謹守
xsis 護身
xsjc 諜影
xsjd 哥薩克
xsjf 護短
xsjm 護照
xsjp 諾曼
xsjv 護理
xsjv 講理
xsjw 講明
xskg 謹飭
xskh 七葷八素
xskl 謀事
xslb 謀取
xslg 謀職
xsmc 講稿
xsme 謊稱
xsml 講和
xsmm 謀利
xsmn 謀私
xsmr 講座
xsnh 護法
xsnh 講法
xsnh 講清
xsni 講演
xsnl 講台
xsnm 髒活
xsns 髒水
xsof 可蘭經
xsor 講給
xsos 謀生
xsow 髒物
xspa 護岸
xsph 謹防
xspi 護髮
xspi 護院
xspj 講桌
xspp 護罩
xspv 護膚
xsqg 講義
xsqo 護送
xsqo 護養
xsqv 讀萬卷書
xsqv 説黃道黑
xsqv 說黃道黑
xsqw 護着
xsqw 講着
xsrb 謀反
xsrg 謹慎
xsrh 講情
xssh 護著
xssh 講著
xssl 護駕
xssu 謀殺
xstk 髒錢
xsud 護欄
xsuk 講述
xsuu 護林
xsuw 試用期
xsvh 謀劃
xsvh 講堂
xsvj 護甲
xsvj 諾魯
xsvt 謀略
xsvv 講習
xswi 譁然
xswi 護腕
xswj 謹見
xswk 護具
xswk 謀財
xswn 護腿
xswu 護膝
xsww 護胸
xsxd 諾頓
xsxe 謹記
xsxj 講課
xsxm 講話
xsxm 謊話
xsxm 髒話
xsxo 譁變
xsxo 講過
xsxp 講評
xsxy 謊言
xsxy 諾言
xtah 詞彙
xtao 詞頻
xtas 試金石
xtbm 詞尾
xtdd 詞牌
xtdd 詞兒
xtdl 訊問
xtdp 記錄片
xtee 詞條
xtfb 話鋒一轉
xtfs 詞形
xtgj 詞幹
xthc 詞表
xthc 記錄表
xtho 詞素
xtir 訊息
xtjf 詞量
xtld 訊號
xtmb 詞庫
xtmk 詞序
xtna 詞源
xtnh 詞法
xtob 詞綴
xtow 詞組
xtqg 詞義
xtqi 詞類
xtre 詞人
xtro 詞性
xtsn 詞藻
xttt 詞鋒
xtue 談鋒甚健
xtun 詞根
xtwf 詞賦
xtwl 詞句
xtwn 詞眼
xtxf 詞語
xtxq 詞譜
xtxw 詞調
xtys 詞典
xtys 詞曲
xtys 詞霸
xuae 過期不候
xuah 戀棧不去
xuar 誤入歧途
xudo 可卡因
xuej 可想而知
xufg 哥斯拉
xufn 諧振
xufu 諾基亞
xugj 諧音
xugu 變速箱
xuhc 調查表
xuhs 哥斯達黎加
xujw 頂檢視
xukx 七上八下
xukz 下輩子
xull 變速器
xull 讀卡器
xulu 哥本哈根
xuml 諧和
xunb 諧波
xuos 哥斯大黎加
xuow 調查組
xupg 諧劇
xupw 諫阻
xuqo 諧美
xuqy 説東道西
xuqy 說東道西
xure 過來人
xuro 可比性
xuru 計上心來
xusa 變本加厲
xusl 諫勸
xuuk 頂樑柱
xuux 過甚其詞
xuxc 誹謗
xuxh 説來説去
xuxh 說來說去
xuxp 説來話長
xuxp 諧謔
xuxp 說來話長
xuxw 諧調
xuxy 諫言
xvaf 可遇不可求
xvaw 讀書百遍其義自見
xvep 該當何罪
xver 下里巴人
xvhc 計劃表
xvhp 計劃外
xvil 骨鯁在喉
xvlf 過堂風
xvmj 七里香
xvoc 計劃生育
xvoz 謂之
xvro 計劃性
xvuc 請君入甕
xvve 骨碌碌
xvxf 謂語
xvxl 謬誤
xvxr 謬論
xvxt 謂詞
xwaf 調研
xwah 過目不忘
xwao 調頻
xwar 註册碼
xwbb 調轉
xwbj 調車
xwbp 調皮
xwbs 調通
xwcg 調高
xwcm 調到
xwcq 調劑
xwcq 調適
xwdd 調出
xwdk 調往
xwdk 調閱
xwdl 詢問
xwdl 調回
xwdq 調閲
xwea 調優
xweb 謠傳
xweb 詐敗佯輸
xwec 調停
xwek 認賊作父
xwek 七月份
xwek 調低
xwek 謠俗
xwel 調侃
xwem 調任
xweu 調集
xweu 調休
xweu 調貨
xwey 調價
xwey 詢價
xwfb 調撥
xwfd 諾貝爾奬
xwfd 諾貝爾獎
xwfh 調換
xwfi 調控
xwfj 可見一斑
xwfk 諾貝爾
xwfl 調頭
xwfl 調攝
xwgd 調節
xwgj 調音
xwgm 調笑
xwgs 調協
xwgv 調節
xwhb 調運
xwhc 註册表
xwhd 調離
xwhe 調色
xwhk 調教
xwhq 調增
xwhs 調解
xwhz 調走
xwir 謀財害命
xwjv 調理
xwkx 過目成誦
xwkz 調子
xwlb 調取
xwlg 調職
xwll 詛咒
xwln 調味
xwln 調唆
xwlu 調遣
xwmk 調序
xwml 調和
xwms 調度
xwmv 調動
xwnn 調治
xwnq 七月流火
xwnr 調派
xwny 調酒
xwof 調經
xwol 可見光
xwol 調光
xwoy 調製
xwpf 調戲
xwpf 調幅
xwph 調防
xwqi 調料
xwqi 下腳料
xwqo 調養
xwqq 調羹
xwqy 過眼煙雲
xwrf 調兵
xwrh 調情
xwrk 調令
xwsc 調蓄
xwsl 説服力
xwsl 說服力
xwsy 調用
xwud 體貼入微
xwuj 調查
xwuj 詢查
xwul 調整
xwul 調速
xwul 調來
xwur 調入
xwwe 調包
xwwi 調匀
xwwi 調勻
xwwp 調賬
xwxg 謠諺
xwxk 調試
xwxm 這句話
xwxt 語助詞
xwxu 調諧
xwxw 調調
xwxy 謠言
xwye 調配
xwyo 調遷
xwyq 過眼雲煙
xwyr 調零
xxaf 戀戀不捨
xxag 下跌
xxah 下跪
xxao 下步
xxbb 下發
xxbh 下屆
xxbj 下車
xxbk 設計費
xxbn 下屬
xxbq 下層
xxce 下奶
xxce 下顧
xxch 訂户
xxch 訂房
xxci 下嫁
xxck 訂婚
xxck 訂好
xxcp 下襬
xxcp 下市
xxda 言談舉止
xxdd 訂出
xxdf 設計師
xxdf 諮詢師
xxdh 下裝
xxdh 訂戶
xxdj 下行
xxdk 訂閱
xxdl 下回
xxdl 下船
xxdl 下盤
xxdl 設計圖
xxdl 下圖
xxdq 訂閲
xxds 語言學
xxdu 下牀
xxeb 下巴
xxeg 下作
xxeg 下位
xxeh 謝謝你
xxej 訂做
xxem 下面
xxem 下任
xxeu 訂貨
xxeu 下集
xxew 下側
xxex 誇誇而談
xxfa 訂正
xxff 下拜
xxfg 下拉
xxfh 下列
xxfh 下探
xxfl 下頭
xxfl 下操
xxfl 下勁
xxfr 下挫
xxfs 下手
xxfw 試試看
xxgg 下午
xxgg 説説笑笑
xxgg 認認真真
xxgg 誠誠懇懇
xxgg 說說笑笑
xxgh 下等
xxgk 下載
xxgl 訂立
xxgl 下部
xxgp 下端
xxgs 下垂
xxgu 下策
xxgu 訂親
xxgv 下筆
xxha 下毒
xxha 訂址
xxhb 下坡
xxhe 下文
xxhe 議論文
xxhf 下方
xxhg 詭計多端
xxhh 許許多多
xxhj 下場
xxhj 下地
xxhj 下款
xxhj 設計者
xxhl 下臺
xxhl 調變解調器
xxhn 下去
xxhq 下達
xxhq 下欠
xxhq 諄諄教導
xxhq 訂報
xxhs 下士
xxht 下放
xxib 下官
xxif 下定
xxig 下工
xxig 下家
xxig 評論家
xxih 下次
xxii 下邊
xxii 切切實實
xxik 下井
xxis 下身
xxix 下獄
xxjq 下班
xxjw 這説明
xxjw 這說明
xxkg 下鄉
xxkk 七七八八
xxkr 下飯
xxkx 七七事變
xxkz 下子
xxlb 下聘
xxle 下吧
xxlf 下風
xxlg 訂數
xxlk 下凡
xxll 訂單
xxll 下顎
xxll 下品
xxll 下單
xxln 下聯
xxls 下嚥
xxlw 評論員
xxmd 下刀
xxmh 下廚
xxmm 下種
xxmq 下乘
xxmq 譚詠麟
xxmr 訂座
xxms 下疳
xxmu 下床
xxmx 切切私語
xxnb 下洩
xxnc 下流
xxne 下浮
xxng 下海
xxnh 下游
xxnh 下沉
xxnk 下注
xxnl 誇下海口
xxnl 下台
xxnl 下唇
xxnr 下派
xxns 下水
xxns 下泄
xxns 訂滿
xxns 諾丁漢
xxnw 下脣
xxnx 下滑
xxny 下酒
xxod 下線
xxoe 下級
xxog 言下之意
xxoh 彎彎繞
xxol 訂造
xxoo 議論紛紛
xxow 訂約
xxow 討論組
xxow 七言絶句
xxow 七言絕句
xxoy 訂製
xxpg 下置
xxph 下陷
xxph 訂餐
xxpi 下議院
xxpi 下院
xxpi 設計院
xxpn 下限
xxpp 下帖
xxpq 下墜
xxps 下山
xxpt 下降
xxpy 下崗
xxqc 下炕
xxqj 下半
xxqo 下卷
xxra 下頜
xxrd 謹言慎行
xxre 下人
xxrf 討論會
xxrh 下情
xxrk 下令
xxrk 下頷
xxrm 下馬
xxro 可讀性
xxsd 下藥
xxsf 下葬
xxsi 下世
xxsl 下力
xxsn 下落
xxta 下蛋
xxta 訪談錄
xxtj 訂金
xxtx 下鍋
xxty 下鋪
xxub 下輩
xxui 言過其實
xxuj 下榻
xxuk 下述
xxul 下來
xxul 下樓
xxun 下機
xxus 許可權
xxuu 下棋
xxuv 下檔
xxuw 下期
xxux 誇誇其談
xxuy 下標
xxvh 訂書
xxvk 下野
xxvk 謙謙君子
xxvt 下田
xxwg 下肢
xxwg 下腹
xxwh 下週
xxwj 下旬
xxwk 下賤
xxwp 下賬
xxws 訂購
xxww 下册
xxwy 下月
xxwy 下腰
xxxb 許可證
xxxj 下課
xxxk 可丁可卯
xxxl 下設
xxxm 下詔
xxxn 可歌可泣
xxxo 下過
xxxw 下調
xxxw 詩詞歌賦
xxxx 下下
xxxy 下體
xxyb 下電
xxyc 下冊
xxyf 下同
xxyj 訂票
xxyv 下雨
xxyv 下雪
xyar 註冊碼
xybi 體弱
xycn 體育
xydd 體魄
xydd 骨肉團圓
xydf 體徵
xydi 言狀
xydj 言行
xydo 髀肉復生
xydr 變電所
xyeb 言辭
xyeb 言傳
xyef 體例
xyeg 體位
xyej 體己
xyek 言及
xyem 體面
xyeu 體彩
xyfl 體操
xyfs 體型
xyfs 體形
xygd 體貌
xygk 體裁
xygm 言笑
xygo 體系
xygp 變電站
xygs 體協
xyhc 體壇
xyhc 體表
xyhc 註冊表
xyhk 言教
xyhp 體外
xyhs 骨肉離散
xyiw 體察
xyjf 體量
xyjw 體現
xyka 七零八碎
xyki 體式
xyks 七零八落
xyln 體味
xylr 言喻
xymc 體委
xymh 體積
xymj 體香
xyml 言和
xymv 體重
xymv 言重
xymv 體癬
xync 體液
xynd 體溫
xyni 骨肉未寒
xynj 體温
xynw 體能
xynw 體態
xynw 體測
xyoc 體統
xyoy 體制
xyoz 言之
xypd 體虛
xypi 體院
xypu 體虚
xypx 體罰
xyqi 言道
xyrf 體會
xyrf 體悟
xyrg 體恤
xyrh 言情
xyrk 體念
xyrr 體驗
xyrr 體質
xyrs 體惜
xysl 體力
xysl 言歡
xytt 謝霆鋒
xyub 骨肉相連
xyuc 體校
xyur 體檢
xyut 體格
xyvl 丁零當啷
xywi 體腔
xywp 體貼
xywt 言敗
xyxc 體諒
xyxf 言語
xyxk 言說
xyxm 體認
xyxq 言談
xyxq 言説
xyxr 言論
xyxt 言詞
xyyr 體内
xyyu 體內
yaac 露齒
yact 露娜
yadb 露白
yadd 露出
yadj 要不得
yadl 電路圖
yaek 露乳
yaem 露面
yafl 露頭
yafo 露天
yagq 電石氣
yahj 電磁場
yahl 内憂外患
yahl 露臺
yahl 曲不離口
yahl 內憂外患
yaie 露宿
yajf 要不是
yajo 露珠
yake 露了
yakh 露餡
yald 雷厲風行
yamk 露底
yanb 電磁波
yanl 露台
yans 露水
yapr 露陰
yaqp 電磁爐
yaqq 露營
yaqu 露背
yaqw 露着
yare 同齡人
yare 同路人
